Animal_Type,Breed,Age,Gender,Weight,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Duration,Appetite_Loss,Vomiting,Diarrhea,Coughing,Labored_Breathing,Lameness,Skin_Lesions,Nasal_Discharge,Eye_Discharge,Body_Temperature,Heart_Rate,Water_Intake,Daily_Steps,Disease_Prediction
Polar Bear,Exotic,14,Male,521.6 kg,Skin Lesions,Weakness,Weight Loss,Lethargy,3 weeks,Yes,No,No,Yes,No,No,Yes,No,Yes,39.2°C,92,14.0 L,1027,Parasitic Gastritis
Polar Bear,Exotic,8,Female,663.2 kg,Weakness,Sneezing,Diarrhea,Weight Loss,10 days,No,Yes,Yes,No,Yes,No,Yes,No,No,38.9°C,100,21.9 L,2218,Heat Stress
Polar Bear,Exotic,2,Female,561.6 kg,Weight Loss,Sneezing,Dehydration,Lethargy,2 days,Yes,Yes,No,No,No,No,No,Yes,No,39.1°C,110,17.0 L,2285,Fungal Dermatitis
Polar Bear,Exotic,17,Male,525.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,73,40.2 L,9301,Healthy
Polar Bear,Exotic,16,Female,465.5 kg,Diarrhea,Nasal Discharge,Lethargy,Appetite Loss,3 weeks,Yes,No,Yes,No,No,No,Yes,Yes,Yes,38.9°C,118,23.1 L,1685,Nutritional Deficiency
Polar Bear,Exotic,1,Female,610.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.2°C,68,45.9 L,8923,Healthy
Polar Bear,Exotic,17,Female,451.3 kg,Appetite Loss,Coughing,Weakness,Sneezing,10 days,Yes,No,No,Yes,Yes,No,Yes,No,Yes,39.6°C,108,7.4 L,4315,Nutritional Deficiency
Polar Bear,Exotic,9,Male,530.5 kg,Weight Loss,Weakness,Skin Lesions,Dehydration,10 days,No,Yes,No,No,No,No,Yes,No,Yes,40.4°C,115,19.8 L,2323,Nutritional Deficiency
Polar Bear,Exotic,1,Female,469.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,84,42.2 L,8445,Healthy
Polar Bear,Exotic,21,Male,322.1 kg,Eye Discharge,Fever,Lameness,Weakness,2 days,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,40.5°C,101,15.7 L,4636,Nutritional Deficiency
Polar Bear,Exotic,12,Male,559.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,63,44.8 L,9130,Healthy
Polar Bear,Exotic,7,Female,400.8 kg,Skin Lesions,Lameness,Weight Loss,Diarrhea,10 days,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,38.7°C,115,8.2 L,2841,Bacterial Pneumonia
Polar Bear,Exotic,17,Female,421.0 kg,Weight Loss,Eye Discharge,Fever,Skin Lesions,4 days,Yes,No,Yes,No,Yes,No,Yes,No,Yes,38.8°C,100,19.4 L,1012,Parasitic Gastritis
Polar Bear,Exotic,22,Female,614.2 kg,Sneezing,Labored Breathing,Vomiting,Skin Lesions,10 days,No,Yes,No,No,Yes,Yes,Yes,No,No,38.3°C,101,21.1 L,3872,Viral Infection
Polar Bear,Exotic,4,Male,342.9 kg,Vomiting,Dehydration,Labored Breathing,Eye Discharge,10 days,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,39.0°C,128,11.5 L,932,Bacterial Pneumonia
Polar Bear,Exotic,4,Female,682.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,81,34.8 L,9428,Healthy
Polar Bear,Exotic,21,Male,552.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,87,31.0 L,8480,Healthy
Polar Bear,Exotic,7,Male,307.9 kg,Vomiting,Lameness,Coughing,Weakness,3 weeks,Yes,Yes,No,Yes,Yes,Yes,No,No,No,38.1°C,128,10.3 L,2166,Nutritional Deficiency
Polar Bear,Exotic,22,Male,364.7 kg,Weight Loss,Weakness,Lameness,Fever,4 days,No,Yes,No,No,No,Yes,No,No,No,38.5°C,122,20.9 L,4354,Fungal Dermatitis
Polar Bear,Exotic,17,Female,581.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,87,34.9 L,11448,Healthy
Polar Bear,Exotic,21,Female,565.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,74,33.4 L,9733,Healthy
Polar Bear,Exotic,2,Male,639.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,72,49.4 L,11971,Healthy
Polar Bear,Exotic,6,Female,535.7 kg,Appetite Loss,Vomiting,Fever,Coughing,1 week,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,40.7°C,129,13.8 L,2396,Bacterial Pneumonia
Polar Bear,Exotic,14,Female,276.1 kg,Weight Loss,Nasal Discharge,Sneezing,Lameness,2 days,Yes,No,No,No,No,Yes,No,Yes,No,38.5°C,128,13.9 L,3524,Fungal Dermatitis
Polar Bear,Exotic,15,Female,382.5 kg,Labored Breathing,Vomiting,Fever,Coughing,2 days,Yes,Yes,No,Yes,Yes,No,No,No,No,39.1°C,109,3.5 L,1349,Nutritional Deficiency
Polar Bear,Exotic,17,Female,303.9 kg,Diarrhea,Weakness,Sneezing,Vomiting,3 weeks,Yes,Yes,Yes,No,No,No,No,Yes,Yes,40.0°C,128,22.0 L,2742,Nutritional Deficiency
Polar Bear,Exotic,20,Male,373.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,64,35.1 L,8751,Healthy
Polar Bear,Exotic,19,Male,488.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.0°C,76,36.0 L,10968,Healthy
Polar Bear,Exotic,24,Male,601.1 kg,Dehydration,Coughing,Lameness,Skin Lesions,2 weeks,Yes,No,No,Yes,No,Yes,Yes,No,No,38.2°C,126,6.7 L,890,Heat Stress
Polar Bear,Exotic,5,Female,315.0 kg,Dehydration,Vomiting,Skin Lesions,Diarrhea,4 days,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,38.8°C,98,14.0 L,2055,Viral Infection
Polar Bear,Exotic,6,Female,353.4 kg,Sneezing,Skin Lesions,Labored Breathing,Weakness,2 weeks,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,39.6°C,105,21.2 L,772,Nutritional Deficiency
Polar Bear,Exotic,20,Male,305.0 kg,Weight Loss,Weakness,Eye Discharge,Skin Lesions,2 weeks,Yes,Yes,Yes,No,No,No,Yes,No,Yes,38.3°C,105,14.3 L,618,Parasitic Gastritis
Polar Bear,Exotic,1,Female,301.4 kg,Vomiting,Skin Lesions,Weight Loss,Coughing,1 week,No,Yes,No,Yes,No,No,Yes,Yes,Yes,38.5°C,119,20.0 L,1546,Heat Stress
Polar Bear,Exotic,6,Male,578.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,76,46.1 L,8710,Healthy
Polar Bear,Exotic,9,Male,639.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,61,40.1 L,9128,Healthy
Polar Bear,Exotic,23,Female,354.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,69,40.8 L,8649,Healthy
Polar Bear,Exotic,18,Male,638.4 kg,Dehydration,Lameness,Sneezing,Skin Lesions,10 days,Yes,No,No,No,Yes,Yes,Yes,No,No,39.0°C,124,5.1 L,2849,Bacterial Pneumonia
Polar Bear,Exotic,11,Female,251.0 kg,Eye Discharge,Lethargy,Skin Lesions,Vomiting,4 days,Yes,Yes,Yes,No,No,No,Yes,No,Yes,40.8°C,129,7.3 L,2960,Fungal Dermatitis
Polar Bear,Exotic,22,Female,605.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.4°C,64,38.8 L,9635,Healthy
Polar Bear,Exotic,21,Female,475.4 kg,Diarrhea,Weakness,Coughing,Eye Discharge,10 days,Yes,No,Yes,Yes,No,No,No,Yes,Yes,39.5°C,109,12.4 L,4663,Nutritional Deficiency
Polar Bear,Exotic,10,Male,412.9 kg,Dehydration,Nasal Discharge,Sneezing,Appetite Loss,3 weeks,Yes,No,No,No,No,No,No,Yes,No,40.4°C,124,14.8 L,1405,Heat Stress
Polar Bear,Exotic,14,Female,482.3 kg,Skin Lesions,Weight Loss,Coughing,Weakness,10 days,Yes,No,No,Yes,No,No,Yes,No,No,40.2°C,113,5.6 L,3645,Fungal Dermatitis
Polar Bear,Exotic,3,Female,685.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,71,40.1 L,11122,Healthy
Polar Bear,Exotic,2,Female,431.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,77,41.2 L,7647,Healthy
Polar Bear,Exotic,18,Female,428.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.4°C,84,45.2 L,8824,Healthy
Polar Bear,Exotic,12,Male,289.4 kg,Vomiting,Skin Lesions,Appetite Loss,Labored Breathing,2 weeks,Yes,Yes,No,Yes,Yes,No,Yes,No,No,39.3°C,129,12.4 L,4710,Parasitic Gastritis
Polar Bear,Exotic,17,Male,555.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,81,49.9 L,10307,Healthy
Polar Bear,Exotic,7,Female,693.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,67,46.5 L,7289,Healthy
Polar Bear,Exotic,19,Male,320.2 kg,Diarrhea,Sneezing,Lethargy,Coughing,2 weeks,Yes,No,Yes,Yes,No,No,No,No,Yes,38.9°C,122,3.4 L,660,Viral Infection
Polar Bear,Exotic,6,Male,274.5 kg,Vomiting,Diarrhea,Coughing,Weight Loss,4 days,No,Yes,Yes,Yes,No,No,Yes,Yes,No,39.3°C,107,18.4 L,3436,Nutritional Deficiency
Polar Bear,Exotic,18,Female,320.1 kg,Weight Loss,Lameness,Nasal Discharge,Eye Discharge,1 week,No,No,No,No,Yes,Yes,No,Yes,Yes,39.0°C,110,19.9 L,1814,Bacterial Pneumonia
Polar Bear,Exotic,14,Male,569.7 kg,Skin Lesions,Dehydration,Labored Breathing,Fever,3 weeks,Yes,No,No,No,Yes,No,Yes,Yes,No,39.7°C,102,7.5 L,3768,Parasitic Gastritis
Polar Bear,Exotic,13,Male,564.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,74,37.0 L,8257,Healthy
Polar Bear,Exotic,2,Male,569.1 kg,Coughing,Skin Lesions,Eye Discharge,Lameness,3 weeks,Yes,No,No,Yes,No,Yes,Yes,No,Yes,39.8°C,122,11.7 L,3958,Parasitic Gastritis
Polar Bear,Exotic,12,Female,308.2 kg,Appetite Loss,Coughing,Nasal Discharge,Weakness,3 weeks,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,40.7°C,105,15.5 L,1526,Nutritional Deficiency
Polar Bear,Exotic,13,Male,438.9 kg,Diarrhea,Lethargy,Nasal Discharge,Lameness,3 weeks,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,38.3°C,93,13.6 L,1225,Viral Infection
Polar Bear,Exotic,6,Female,453.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.4°C,60,40.4 L,9113,Healthy
Polar Bear,Exotic,1,Male,490.8 kg,Coughing,Labored Breathing,Diarrhea,Lethargy,3 weeks,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,39.1°C,98,5.0 L,3536,Fungal Dermatitis
Polar Bear,Exotic,3,Male,641.2 kg,Skin Lesions,Fever,Appetite Loss,Lameness,2 days,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,39.8°C,92,11.0 L,4645,Nutritional Deficiency
Polar Bear,Exotic,4,Female,520.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.7°C,80,32.8 L,8645,Healthy
Polar Bear,Exotic,13,Female,376.4 kg,Sneezing,Weakness,Skin Lesions,Weight Loss,4 days,Yes,No,No,Yes,Yes,No,Yes,Yes,No,40.7°C,111,7.5 L,1654,Heat Stress
Polar Bear,Exotic,22,Female,577.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,86,40.3 L,10033,Healthy
Polar Bear,Exotic,21,Male,528.1 kg,Sneezing,Coughing,Vomiting,Lethargy,3 weeks,Yes,Yes,No,Yes,Yes,No,No,No,Yes,40.4°C,128,10.0 L,3924,Fungal Dermatitis
Polar Bear,Exotic,6,Male,563.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,87,36.0 L,9618,Healthy
Polar Bear,Exotic,18,Female,451.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.2°C,87,37.7 L,7775,Healthy
Polar Bear,Exotic,21,Male,607.7 kg,Lameness,Weight Loss,Nasal Discharge,Appetite Loss,4 days,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,40.4°C,111,21.4 L,2847,Nutritional Deficiency
Polar Bear,Exotic,16,Male,613.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,72,40.0 L,7566,Healthy
Polar Bear,Exotic,2,Male,651.6 kg,Dehydration,Fever,Vomiting,Lethargy,2 days,Yes,Yes,No,No,Yes,Yes,No,No,Yes,38.2°C,99,9.5 L,1964,Heat Stress
Polar Bear,Exotic,21,Female,589.3 kg,Fever,Lameness,Labored Breathing,Skin Lesions,2 weeks,Yes,No,Yes,No,Yes,Yes,Yes,No,No,40.0°C,101,24.3 L,1860,Parasitic Gastritis
Polar Bear,Exotic,14,Female,627.8 kg,Coughing,Labored Breathing,Nasal Discharge,Lameness,2 days,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,39.1°C,107,3.2 L,1834,Heat Stress
Polar Bear,Exotic,10,Female,658.6 kg,Weight Loss,Nasal Discharge,Lameness,Diarrhea,3 weeks,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,38.0°C,129,9.9 L,3170,Parasitic Gastritis
Polar Bear,Exotic,18,Female,269.0 kg,Appetite Loss,Lethargy,Lameness,Diarrhea,2 weeks,Yes,No,Yes,No,No,Yes,No,No,No,38.5°C,103,11.7 L,4564,Heat Stress
Polar Bear,Exotic,3,Female,629.0 kg,Skin Lesions,Eye Discharge,Dehydration,Weakness,3 weeks,Yes,No,No,No,No,Yes,Yes,Yes,Yes,39.0°C,90,23.5 L,2227,Bacterial Pneumonia
Polar Bear,Exotic,1,Male,574.7 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,87,47.7 L,8121,Healthy
Polar Bear,Exotic,1,Female,391.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.0°C,86,45.3 L,7745,Healthy
Polar Bear,Exotic,10,Male,344.1 kg,Dehydration,Labored Breathing,Weakness,Nasal Discharge,3 weeks,Yes,No,No,No,Yes,Yes,No,Yes,No,38.7°C,100,15.4 L,3800,Bacterial Pneumonia
Polar Bear,Exotic,10,Male,564.2 kg,Lethargy,Coughing,Weight Loss,Weakness,2 days,Yes,Yes,Yes,Yes,No,No,No,No,No,38.0°C,106,8.8 L,2605,Viral Infection
Polar Bear,Exotic,3,Male,598.9 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,88,49.2 L,11760,Healthy
Polar Bear,Exotic,9,Female,359.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,75,42.2 L,11590,Healthy
Polar Bear,Exotic,23,Female,284.7 kg,Fever,Appetite Loss,Weight Loss,Dehydration,1 week,Yes,No,Yes,Yes,Yes,No,Yes,No,No,38.5°C,128,24.8 L,525,Bacterial Pneumonia
Polar Bear,Exotic,17,Female,574.3 kg,Lameness,Weakness,Fever,Lethargy,4 days,Yes,No,Yes,No,Yes,Yes,No,No,No,38.1°C,97,11.2 L,1711,Bacterial Pneumonia
Polar Bear,Exotic,14,Female,635.4 kg,Appetite Loss,Labored Breathing,Nasal Discharge,Diarrhea,4 days,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,39.9°C,95,19.5 L,3736,Viral Infection
Polar Bear,Exotic,22,Female,586.9 kg,Eye Discharge,Lameness,Skin Lesions,Diarrhea,3 weeks,No,No,Yes,No,No,Yes,Yes,No,Yes,39.0°C,124,23.8 L,1257,Parasitic Gastritis
Polar Bear,Exotic,11,Male,387.9 kg,Dehydration,Appetite Loss,Lameness,Nasal Discharge,10 days,Yes,No,No,No,No,Yes,No,Yes,Yes,40.7°C,117,22.5 L,969,Parasitic Gastritis
Polar Bear,Exotic,20,Male,622.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,69,46.5 L,9330,Healthy
Polar Bear,Exotic,4,Female,524.6 kg,Appetite Loss,Weakness,Coughing,Lethargy,2 weeks,Yes,No,No,Yes,No,No,No,No,No,39.7°C,121,8.6 L,3773,Heat Stress
Polar Bear,Exotic,7,Female,358.0 kg,Lameness,Sneezing,Dehydration,Vomiting,10 days,Yes,Yes,No,Yes,Yes,Yes,No,No,No,39.4°C,129,14.2 L,2461,Fungal Dermatitis
Polar Bear,Exotic,1,Female,591.3 kg,Eye Discharge,Fever,Sneezing,Weakness,3 weeks,Yes,Yes,No,No,Yes,No,No,No,Yes,39.7°C,120,19.1 L,4000,Fungal Dermatitis
Polar Bear,Exotic,10,Male,321.5 kg,Skin Lesions,Dehydration,Weight Loss,Nasal Discharge,2 weeks,No,No,No,No,No,No,Yes,Yes,No,40.0°C,125,12.6 L,1006,Nutritional Deficiency
Polar Bear,Exotic,9,Female,548.9 kg,Eye Discharge,Vomiting,Weight Loss,Lethargy,2 days,No,Yes,No,No,Yes,No,No,No,Yes,38.6°C,121,17.6 L,3484,Nutritional Deficiency
Polar Bear,Exotic,18,Female,412.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,75,48.2 L,9523,Healthy
Polar Bear,Exotic,11,Male,508.8 kg,Eye Discharge,Dehydration,Coughing,Fever,1 week,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,40.8°C,128,3.2 L,4734,Nutritional Deficiency
Polar Bear,Exotic,6,Male,333.3 kg,Dehydration,Weight Loss,Weakness,Skin Lesions,3 weeks,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,40.9°C,115,10.1 L,1834,Bacterial Pneumonia
Polar Bear,Exotic,5,Female,464.8 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,62,40.8 L,11174,Healthy
Polar Bear,Exotic,8,Female,367.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,63,45.4 L,11677,Healthy
Polar Bear,Exotic,10,Female,457.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,87,40.5 L,11206,Healthy
Polar Bear,Exotic,1,Male,620.3 kg,Fever,Dehydration,Lameness,Appetite Loss,10 days,Yes,No,No,No,No,Yes,No,No,No,39.4°C,98,22.5 L,1919,Parasitic Gastritis
Polar Bear,Exotic,5,Male,635.3 kg,Weakness,Vomiting,Lethargy,Sneezing,3 weeks,Yes,Yes,No,No,No,No,Yes,No,No,39.9°C,93,7.3 L,615,Parasitic Gastritis
Polar Bear,Exotic,21,Male,408.7 kg,Sneezing,Weight Loss,Fever,Coughing,4 days,No,No,No,Yes,No,Yes,No,No,No,39.0°C,94,23.6 L,1138,Viral Infection
Polar Bear,Exotic,20,Female,525.5 kg,Lethargy,Vomiting,Skin Lesions,Lameness,2 weeks,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,40.6°C,97,10.0 L,875,Nutritional Deficiency
Polar Bear,Exotic,22,Male,600.9 kg,Weight Loss,Weakness,Dehydration,Appetite Loss,2 weeks,Yes,Yes,No,Yes,Yes,No,No,No,Yes,38.1°C,97,18.1 L,1602,Bacterial Pneumonia
Polar Bear,Exotic,4,Male,376.5 kg,Lameness,Weakness,Skin Lesions,Labored Breathing,3 weeks,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,38.1°C,101,11.8 L,1275,Heat Stress
Polar Bear,Exotic,21,Female,354.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,70,43.6 L,10861,Healthy
Polar Bear,Exotic,16,Male,532.6 kg,Nasal Discharge,Weight Loss,Eye Discharge,Appetite Loss,1 week,Yes,No,No,Yes,No,Yes,No,Yes,Yes,39.2°C,127,10.0 L,1055,Nutritional Deficiency
Polar Bear,Exotic,23,Female,484.1 kg,Vomiting,Skin Lesions,Lethargy,Labored Breathing,10 days,No,Yes,No,No,Yes,No,Yes,No,No,40.7°C,109,24.2 L,803,Nutritional Deficiency
Polar Bear,Exotic,9,Male,316.7 kg,Weakness,Vomiting,Skin Lesions,Lethargy,2 days,Yes,Yes,No,No,No,No,Yes,Yes,No,40.4°C,103,11.6 L,4515,Heat Stress
Polar Bear,Exotic,9,Female,581.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.4°C,62,35.5 L,11338,Healthy
Polar Bear,Exotic,11,Female,269.0 kg,Fever,Dehydration,Skin Lesions,Weight Loss,1 week,No,Yes,No,No,No,No,Yes,Yes,No,40.4°C,119,13.1 L,4209,Parasitic Gastritis
Polar Bear,Exotic,18,Male,289.5 kg,Sneezing,Vomiting,Labored Breathing,Skin Lesions,2 days,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,39.5°C,95,24.5 L,3434,Fungal Dermatitis
Polar Bear,Exotic,15,Female,410.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.0°C,63,37.7 L,7911,Healthy
Polar Bear,Exotic,16,Male,658.8 kg,Labored Breathing,Weakness,Lameness,Diarrhea,4 days,No,No,Yes,No,Yes,Yes,No,No,Yes,38.2°C,119,7.1 L,4355,Nutritional Deficiency
Polar Bear,Exotic,2,Male,630.4 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.8°C,60,41.7 L,11814,Healthy
Polar Bear,Exotic,8,Female,532.6 kg,Vomiting,Appetite Loss,Weight Loss,Weakness,10 days,Yes,Yes,No,No,No,No,Yes,Yes,No,39.9°C,93,24.3 L,538,Nutritional Deficiency
Polar Bear,Exotic,13,Female,488.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.1°C,66,33.9 L,9377,Healthy
Polar Bear,Exotic,17,Female,591.5 kg,Weight Loss,Lameness,Lethargy,Appetite Loss,3 weeks,Yes,No,No,No,Yes,Yes,No,No,Yes,40.0°C,113,8.9 L,1469,Heat Stress
Polar Bear,Exotic,7,Male,540.4 kg,Fever,Appetite Loss,Lameness,Sneezing,1 week,Yes,No,No,No,Yes,Yes,Yes,Yes,No,40.9°C,110,22.3 L,4155,Viral Infection
Polar Bear,Exotic,4,Male,279.7 kg,Dehydration,Coughing,Lethargy,Weakness,10 days,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,40.3°C,128,3.9 L,2898,Parasitic Gastritis
Polar Bear,Exotic,10,Female,338.5 kg,Lethargy,Sneezing,Weakness,Appetite Loss,4 days,Yes,No,Yes,No,No,Yes,No,No,No,38.6°C,125,8.8 L,918,Bacterial Pneumonia
Polar Bear,Exotic,23,Female,348.1 kg,Fever,Diarrhea,Sneezing,Labored Breathing,2 weeks,Yes,No,Yes,No,Yes,No,No,No,No,39.6°C,114,9.3 L,1363,Bacterial Pneumonia
Polar Bear,Exotic,12,Female,444.2 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,80,33.7 L,9530,Healthy
Polar Bear,Exotic,17,Male,692.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,70,48.2 L,7124,Healthy
Polar Bear,Exotic,19,Male,597.9 kg,Eye Discharge,Labored Breathing,Lameness,Weight Loss,2 weeks,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,40.3°C,112,5.9 L,2248,Viral Infection
Polar Bear,Exotic,12,Male,537.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,68,46.3 L,9923,Healthy
Polar Bear,Exotic,2,Female,317.3 kg,Dehydration,Lethargy,Eye Discharge,Lameness,2 weeks,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,39.8°C,105,22.5 L,3937,Heat Stress
Polar Bear,Exotic,3,Male,362.0 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,38.0°C,80,47.7 L,11555,Healthy
Polar Bear,Exotic,7,Male,573.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.2°C,70,35.5 L,11716,Healthy
Polar Bear,Exotic,5,Male,594.3 kg,Sneezing,Diarrhea,Dehydration,Fever,3 weeks,Yes,No,Yes,No,Yes,No,No,Yes,No,39.6°C,104,14.4 L,2122,Heat Stress
Polar Bear,Exotic,20,Female,675.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,64,45.1 L,7327,Healthy
Polar Bear,Exotic,19,Male,609.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.9°C,84,39.0 L,7965,Healthy
Polar Bear,Exotic,20,Female,284.1 kg,Weakness,Nasal Discharge,Fever,Eye Discharge,10 days,Yes,No,Yes,Yes,No,No,No,Yes,Yes,40.7°C,102,11.9 L,4310,Viral Infection
Polar Bear,Exotic,18,Male,563.7 kg,Coughing,Lameness,Appetite Loss,Skin Lesions,2 days,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,40.9°C,126,4.7 L,1228,Parasitic Gastritis
Polar Bear,Exotic,12,Female,544.5 kg,Eye Discharge,Coughing,Diarrhea,Fever,2 weeks,Yes,No,Yes,Yes,No,Yes,No,No,Yes,40.3°C,101,3.8 L,3628,Bacterial Pneumonia
Polar Bear,Exotic,6,Female,526.2 kg,Lethargy,Eye Discharge,Lameness,Dehydration,3 weeks,Yes,Yes,No,No,No,Yes,No,No,Yes,38.7°C,115,21.0 L,2998,Bacterial Pneumonia
Polar Bear,Exotic,19,Female,526.1 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,88,49.7 L,8811,Healthy
Polar Bear,Exotic,24,Female,282.9 kg,Labored Breathing,Lethargy,Diarrhea,Nasal Discharge,2 days,Yes,No,Yes,No,Yes,No,No,Yes,Yes,40.8°C,121,23.3 L,1205,Fungal Dermatitis
Polar Bear,Exotic,3,Female,431.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.3°C,89,37.9 L,10218,Healthy
Polar Bear,Exotic,20,Male,425.1 kg,Weakness,Lethargy,Sneezing,Coughing,4 days,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,40.4°C,111,24.5 L,1609,Viral Infection
Polar Bear,Exotic,23,Female,485.6 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.6°C,72,35.9 L,8861,Healthy
Polar Bear,Exotic,24,Male,534.1 kg,Weakness,Diarrhea,Nasal Discharge,Sneezing,10 days,No,No,Yes,No,No,No,No,Yes,Yes,40.9°C,120,5.3 L,4720,Parasitic Gastritis
Polar Bear,Exotic,9,Male,632.0 kg,Sneezing,Weakness,Weight Loss,Labored Breathing,4 days,Yes,No,No,Yes,Yes,No,No,Yes,No,40.9°C,101,9.6 L,656,Viral Infection
Polar Bear,Exotic,3,Male,681.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,81,45.6 L,10454,Healthy
Polar Bear,Exotic,3,Male,587.0 kg,Dehydration,Diarrhea,Eye Discharge,Coughing,1 week,No,Yes,Yes,Yes,Yes,No,No,No,Yes,40.2°C,110,12.4 L,1280,Heat Stress
Polar Bear,Exotic,9,Male,394.5 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.2°C,78,45.6 L,11649,Healthy
Polar Bear,Exotic,10,Male,634.3 kg,None,None,None,None,None,No,No,No,No,No,No,No,No,No,37.5°C,77,38.3 L,7514,Healthy
